nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,6.973639669615339098e-01,-8.041364306272458240e-01,1.015119610357293617e-01,6.973639669615340209e-01,1.000000000000000000e+00,-3.591535459636351346e-01,-5.417220547545622544e-01,-8.041364306272458240e-01,-3.591535459636351901e-01,1.000000000000000000e+00,-5.887217744291737276e-01,1.015119610357293617e-01,-5.417220547545622544e-01,-5.887217744291737276e-01,1.000000000000000000e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,7.241791787909561684e-01,-9.897762107824984446e-01,5.927809327076761781e-01,7.241791787909561684e-01,1.000000000000000000e+00,-7.040393691901656315e-01,-1.046135929774998780e-01,-9.897762107824983335e-01,-7.040393691901656315e-01,1.000000000000000000e+00,-6.323999120926618867e-01,5.927809327076761781e-01,-1.046135929774998918e-01,-6.323999120926618867e-01,1.000000000000000000e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,9.153269728282379392e-01,-9.480092208309717217e-01,4.359360373718871862e-01,9.153269728282378281e-01,9.999999999999997780e-01,-9.686262213716998470e-01,2.777139053118998224e-01,-9.480092208309716106e-01,-9.686262213716998470e-01,1.000000000000000000e+00,-5.042468501772673362e-01,4.359360373718871862e-01,2.777139053118998779e-01,-5.042468501772673362e-01,1.000000000000000000e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,5.857529644212619013e-01,-9.780445691640812234e-01,8.654444065804847153e-01,5.857529644212619013e-01,1.000000000000000000e+00,-7.417951656054806442e-01,1.008772870961813090e-01,-9.780445691640811123e-01,-7.417951656054807552e-01,9.999999999999998890e-01,-7.420358568699978452e-01,8.654444065804847153e-01,1.008772870961813228e-01,-7.420358568699979562e-01,1.000000000000000000e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,-8.575516920103206653e-01,-9.871277093057282404e-01,9.505683061834305780e-01,-8.575516920103206653e-01,1.000000000000000000e+00,7.642433379002514515e-01,-9.748899652528152382e-01,-9.871277093057282404e-01,7.642433379002514515e-01,1.000000000000000000e+00,-8.886703224817529279e-01,9.505683061834305780e-01,-9.748899652528152382e-01,-8.886703224817528168e-01,1.000000000000000000e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,-9.999999999999997780e-01,-1.000000000000000000e+00,1.000000000000000000e+00,-9.999999999999998890e-01,9.999999999999997780e-01,9.999999999999997780e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,9.999999999999997780e-01,1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.999999999999998890e-01,4.724276126888418692e-01,-9.080118835886453743e-01,8.757610433657464499e-01,4.724276126888418692e-01,1.000000000000000000e+00,-7.977541098029550248e-01,-1.028843967491567535e-02,-9.080118835886453743e-01,-7.977541098029550248e-01,1.000000000000000000e+00,-5.947352065450102199e-01,8.757610433657464499e-01,-1.028843967491567535e-02,-5.947352065450102199e-01,9.999999999999998890e-01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,1.374316615032427635e-01,-9.613982146870353462e-01,8.584667768838765145e-01,1.374316615032427635e-01,1.000000000000000000e+00,-3.887999494605562378e-01,-3.798662655136516575e-01,-9.613982146870353462e-01,-3.887999494605562378e-01,1.000000000000000000e+00,-7.045272882671836934e-01,8.584667768838766255e-01,-3.798662655136516575e-01,-7.045272882671835823e-01,1.000000000000000000e+00
1.000000000000000000e+00,-7.002295888917519084e-01,-7.748391161556044127e-01,7.226599389612602398e-01,-7.002295888917519084e-01,1.000000000000000000e+00,9.938744218915112061e-01,-9.994904771046230207e-01,-7.748391161556045237e-01,9.938744218915113171e-01,1.000000000000000000e+00,-9.968954952767898892e-01,7.226599389612602398e-01,-9.994904771046229097e-01,-9.968954952767898892e-01,1.000000000000000000e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,7.742583598828791658e-01,-9.896759493705165056e-01,9.715690734022205399e-01,7.742583598828790548e-01,9.999999999999997780e-01,-8.535446167091256253e-01,6.084515287763303526e-01,-9.896759493705163946e-01,-8.535446167091256253e-01,1.000000000000000000e+00,-9.328003408540731511e-01,9.715690734022204289e-01,6.084515287763303526e-01,-9.328003408540731511e-01,1.000000000000000000e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.999999999999998890e-01,1.000000000000000000e+00,-9.999999999999998890e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-9.999999999999998890e-01,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,9.999999999999998890e-01,1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.999999999999997780e-01,-7.324478081642907812e-01,4.793589317686721141e-01,8.650860426459077157e-01,-7.324478081642907812e-01,1.000000000000000000e+00,-9.486087243984804296e-01,-9.751472864934176421e-01,4.793589317686721141e-01,-9.486087243984805406e-01,9.999999999999997780e-01,8.549210113769247776e-01,8.650860426459078267e-01,-9.751472864934176421e-01,8.549210113769247776e-01,9.999999999999998890e-01
1.000000000000000000e+00,9.999999999999998890e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,9.999999999999998890e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-9.999999999999998890e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.563087439736809692e-01,-9.180685258983712904e-01,8.684250196383147546e-01,1.563087439736809969e-01,1.000000000000000000e+00,-5.258875547998990152e-01,-3.421592517753978546e-01,-9.180685258983711794e-01,-5.258875547998990152e-01,9.999999999999997780e-01,-6.191879595733891239e-01,8.684250196383146436e-01,-3.421592517753978546e-01,-6.191879595733891239e-01,1.000000000000000000e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.999999999999998890e-01,-1.932396223750177874e-02,-9.012982027291073228e-01,6.859209825653154180e-01,-1.932396223750177874e-02,1.000000000000000000e+00,-7.400712094339911840e-02,-6.540323607748744772e-01,-9.012982027291073228e-01,-7.400712094339911840e-02,1.000000000000000000e+00,-7.055405653048805181e-01,6.859209825653154180e-01,-6.540323607748744772e-01,-7.055405653048805181e-01,1.000000000000000000e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,7.396703892810273517e-01,6.231560749081029860e-01,-7.213732909942507376e-01,7.396703892810273517e-01,1.000000000000000000e+00,9.872577277388022710e-01,-9.996409763732064802e-01,6.231560749081029860e-01,9.872577277388023820e-01,9.999999999999997780e-01,-9.911669928945592289e-01,-7.213732909942507376e-01,-9.996409763732064802e-01,-9.911669928945593400e-01,1.000000000000000000e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,3.412873331472547622e-02,-9.235897773892028928e-01,8.418660905939329142e-01,3.412873331472547622e-02,1.000000000000000000e+00,-3.891189318578314182e-01,-4.927840574181217015e-01,-9.235897773892030038e-01,-3.891189318578314182e-01,1.000000000000000000e+00,-6.097894104453783770e-01,8.418660905939328032e-01,-4.927840574181217015e-01,-6.097894104453783770e-01,1.000000000000000000e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,9.415102980785924336e-01,-9.916281182683155393e-01,9.964382228781260009e-01,9.415102980785924336e-01,1.000000000000000000e+00,-9.769673054394238942e-01,9.108536898590495756e-01,-9.916281182683156503e-01,-9.769673054394238942e-01,9.999999999999998890e-01,-9.779459290494486590e-01,9.964382228781260009e-01,9.108536898590496866e-01,-9.779459290494485479e-01,1.000000000000000000e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,8.969412353871468735e-01,-9.941949850474716133e-01,9.970752014190991108e-01,8.969412353871468735e-01,1.000000000000000000e+00,-9.393068588348147951e-01,8.605258085225903075e-01,-9.941949850474718353e-01,-9.393068588348146841e-01,1.000000000000000000e+00,-9.830641577314128687e-01,9.970752014190991108e-01,8.605258085225903075e-01,-9.830641577314128687e-01,9.999999999999998890e-01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,5.223800650772449927e-01,-6.693095083334471562e-01,-3.842952563849297981e-02,5.223800650772449927e-01,9.999999999999998890e-01,1.075997978918009912e-01,-8.356183024329317810e-01,-6.693095083334471562e-01,1.075997978918009912e-01,9.999999999999997780e-01,-6.359984469631619897e-01,-3.842952563849297287e-02,-8.356183024329317810e-01,-6.359984469631618786e-01,1.000000000000000000e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,5.305886441337555048e-01,-3.156160869967319371e-01,1.467187806121398631e-02,5.305886441337556159e-01,1.000000000000000000e+00,1.393595665627817559e-01,-5.709231956944721409e-01,-3.156160869967319371e-01,1.393595665627817282e-01,1.000000000000000000e+00,-8.925247391792384688e-01,1.467187806121398458e-02,-5.709231956944721409e-01,-8.925247391792385798e-01,1.000000000000000000e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,9.035617972328089387e-01,-7.287519320833524272e-01,-3.211075401117414740e-01,9.035617972328089387e-01,1.000000000000000000e+00,-6.113999897200006473e-01,-5.548490877694473022e-01,-7.287519320833524272e-01,-6.113999897200007583e-01,1.000000000000000000e+00,-3.190135228562384628e-01,-3.211075401117414740e-01,-5.548490877694473022e-01,-3.190135228562384628e-01,1.000000000000000000e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,8.636226610603271736e-02,-9.317078031635485091e-01,4.911320614393318573e-01,8.636226610603271736e-02,9.999999999999998890e-01,-2.284385447453762541e-01,-8.003343264564332094e-01,-9.317078031635485091e-01,-2.284385447453762541e-01,1.000000000000000000e+00,-4.008603537773969827e-01,4.911320614393318573e-01,-8.003343264564330983e-01,-4.008603537773969827e-01,1.000000000000000000e+00
1.000000000000000000e+00,-5.959809629801151587e-01,-7.595407205421536023e-01,2.156664033216175724e-01,-5.959809629801152697e-01,1.000000000000000000e+00,5.908327519161783031e-02,-8.919515977034642162e-01,-7.595407205421534913e-01,5.908327519161783725e-02,1.000000000000000000e+00,2.069102243987359646e-01,2.156664033216175447e-01,-8.919515977034643273e-01,2.069102243987359369e-01,1.000000000000000000e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,4.553745960891296130e-01,-4.590127412190939116e-01,-3.496121707617064756e-01,4.553745960891296130e-01,9.999999999999997780e-01,-1.806976635311826132e-02,-7.381229069778908469e-01,-4.590127412190938561e-01,-1.806976635311826132e-02,1.000000000000000000e+00,-5.605081654487173992e-01,-3.496121707617064756e-01,-7.381229069778909579e-01,-5.605081654487172882e-01,1.000000000000000000e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,7.274630174468393884e-01,-8.501643251365893494e-01,-1.218129704360587234e-01,7.274630174468392774e-01,9.999999999999998890e-01,-4.579199854945845138e-01,-6.911096989466245510e-01,-8.501643251365894605e-01,-4.579199854945845138e-01,1.000000000000000000e+00,-3.201531366249371069e-01,-1.218129704360587096e-01,-6.911096989466245510e-01,-3.201531366249371069e-01,1.000000000000000000e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,6.562729845554465813e-01,-9.650225459518441129e-01,7.502907301324275302e-01,6.562729845554465813e-01,9.999999999999998890e-01,-5.829709610862005009e-01,6.887578479641678908e-02,-9.650225459518440019e-01,-5.829709610862005009e-01,1.000000000000000000e+00,-8.500563765538785566e-01,7.502907301324275302e-01,6.887578479641677520e-02,-8.500563765538785566e-01,1.000000000000000000e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,1.478707477774428292e-01,-9.659775923529488884e-01,8.053980970894584202e-01,1.478707477774428292e-01,9.999999999999998890e-01,-2.609484111245060634e-01,-4.125821811026293418e-01,-9.659775923529488884e-01,-2.609484111245060078e-01,1.000000000000000000e+00,-7.710718379027642344e-01,8.053980970894584202e-01,-4.125821811026293418e-01,-7.710718379027641234e-01,9.999999999999998890e-01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,7.774461140742660037e-01,-3.462505119039955281e-01,-2.915243288136212252e-01,7.774461140742660037e-01,1.000000000000000000e+00,2.476161958386048911e-01,-7.978724572092987799e-01,-3.462505119039955281e-01,2.476161958386049189e-01,1.000000000000000000e+00,-7.812579126862949641e-01,-2.915243288136212252e-01,-7.978724572092987799e-01,-7.812579126862948531e-01,9.999999999999997780e-01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,6.985150630591221432e-01,-9.954537654257316071e-01,7.490480313983065574e-01,6.985150630591221432e-01,1.000000000000000000e+00,-7.634018496119762132e-01,4.917356763342425191e-02,-9.954537654257314960e-01,-7.634018496119761021e-01,1.000000000000000000e+00,-6.826810110040459900e-01,7.490480313983065574e-01,4.917356763342425885e-02,-6.826810110040459900e-01,1.000000000000000000e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.999999999999998890e-01,5.630450018423008851e-01,-9.987608708673827440e-01,8.028435157599915495e-02,5.630450018423008851e-01,1.000000000000000000e+00,-5.212421309559115423e-01,-7.785540603109021296e-01,-9.987608708673827440e-01,-5.212421309559115423e-01,9.999999999999998890e-01,-1.297650327747548182e-01,8.028435157599916883e-02,-7.785540603109022406e-01,-1.297650327747548182e-01,9.999999999999997780e-01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,9.999999999999997780e-01,1.000000000000000000e+00,-9.999999999999998890e-01,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,9.999999999999998890e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,6.082452268353517599e-01,-9.807122684133477986e-01,8.135548978684417065e-01,6.082452268353517599e-01,1.000000000000000000e+00,-7.516574032830636298e-01,3.328517487699423488e-02,-9.807122684133477986e-01,-7.516574032830636298e-01,9.999999999999998890e-01,-6.842073353235432753e-01,8.135548978684417065e-01,3.328517487699423488e-02,-6.842073353235432753e-01,1.000000000000000000e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-9.999999999999998890e-01,1.000000000000000000e+00,-1.000000000000000000e+00,-9.999999999999997780e-01,9.999999999999998890e-01,-9.999999999999998890e-01,1.000000000000000000e+00,1.000000000000000000e+00,-9.999999999999998890e-01,1.000000000000000000e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,-6.133366012638403753e-01,-7.960654394478215989e-01,9.751798671646687566e-01,-6.133366012638404863e-01,1.000000000000000000e+00,1.433723682175280789e-02,-7.677968281329886624e-01,-7.960654394478214879e-01,1.433723682175280789e-02,1.000000000000000000e+00,-6.516288152057877481e-01,9.751798671646686456e-01,-7.677968281329886624e-01,-6.516288152057877481e-01,1.000000000000000000e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.999999999999998890e-01,-1.624726741939134522e-01,-7.429247995248354774e-01,5.508726212630862262e-01,-1.624726741939134522e-01,1.000000000000000000e+00,4.212966760442677372e-01,-8.022912550069910553e-01,-7.429247995248354774e-01,4.212966760442676817e-01,1.000000000000000000e+00,-8.784467618578688519e-01,5.508726212630862262e-01,-8.022912550069909443e-01,-8.784467618578687409e-01,1.000000000000000000e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,1.889413886433886358e-01,-9.712756816580808694e-01,8.680768474329156881e-01,1.889413886433886358e-01,1.000000000000000000e+00,-3.510787504394553560e-01,-2.872744318471378566e-01,-9.712756816580808694e-01,-3.510787504394553560e-01,1.000000000000000000e+00,-7.958561681677537303e-01,8.680768474329156881e-01,-2.872744318471378566e-01,-7.958561681677537303e-01,1.000000000000000000e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.999999999999998890e-01,3.563362010815798731e-01,-9.157730640647021580e-01,7.796723513775903891e-01,3.563362010815798731e-01,9.999999999999998890e-01,-6.889163288109336758e-01,-2.895115691085363152e-01,-9.157730640647020470e-01,-6.889163288109336758e-01,1.000000000000000000e+00,-4.942501247700879508e-01,7.796723513775902781e-01,-2.895115691085363152e-01,-4.942501247700879508e-01,1.000000000000000000e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.999999999999998890e-01,9.647610746199652976e-02,-9.318598673955406086e-01,8.118756580046924132e-01,9.647610746199652976e-02,1.000000000000000000e+00,-2.408518942911791472e-01,-3.951981595596711916e-01,-9.318598673955404976e-01,-2.408518942911792027e-01,1.000000000000000000e+00,-7.959469877441213148e-01,8.118756580046924132e-01,-3.951981595596711916e-01,-7.959469877441213148e-01,9.999999999999997780e-01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.999999999999997780e-01,4.382855685867352857e-01,-9.243360220566626539e-01,8.715449636033680836e-01,4.382855685867352302e-01,1.000000000000000000e+00,-7.330483037398936030e-01,-2.934993902607694466e-02,-9.243360220566626539e-01,-7.330483037398934920e-01,1.000000000000000000e+00,-6.583205213153880964e-01,8.715449636033680836e-01,-2.934993902607694466e-02,-6.583205213153880964e-01,1.000000000000000000e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,-7.541483090694248159e-02,-5.424435724332774544e-01,3.617311762229326599e-01,-7.541483090694249547e-02,9.999999999999998890e-01,2.666765970884754644e-01,-8.204779938644998216e-01,-5.424435724332775655e-01,2.666765970884754644e-01,1.000000000000000000e+00,-7.696596341318473478e-01,3.617311762229326599e-01,-8.204779938644999326e-01,-7.696596341318473478e-01,9.999999999999997780e-01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
